"gene"	"protein_id"	"gene.y"	"product"	"Amean"	"Fstat.ANOVA"	"rawP.ANOVA"	"FDR.ANOVA"	"FC.temp.A.42vsA.37"	"rawP.temp.A.42vsA.37"	"FDR.temp.A.42vsA.37"	"FC.temp.N.42vsN.37"	"rawP.temp.N.42vsN.37"	"FDR.temp.N.42vsN.37"	"FC.nitr.A.42vsN.42"	"rawP.nitr.A.42vsN.42"	"FDR.nitr.A.42vsN.42"	"FC.nitr.A.37vsN.37"	"rawP.nitr.A.37vsN.37"	"FDR.nitr.A.37vsN.37"	"FC.both.N.42vsA.37"	"rawP.both.N.42vsA.37"	"FDR.both.N.42vsA.37"	"FC.both.A.42vsN.37"	"rawP.both.A.42vsN.37"	"FDR.both.A.42vsN.37"	"AMS.37.1"	"AMS.37.2"	"AMS.37.3"	"AMS.42.1"	"AMS.42.2"	"AMS.42.3"	"NMS.37.1"	"NMS.37.2"	"NMS.37.3"	"NMS.42.1"	"NMS.42.2"	"NMS.42.3"
"MCA_RS01040"	"WP_010959578.1"	NA	"DUF3024 domain-containing protein"	3.29319792012844	3.21633287492892	0.0653761058964844	0.116638664225904	1.08642915104422	0.690991613842885	0.813421423811762	1.13112173906789	0.556399102114324	0.672066298969631	-1.5741607586992	0.0472008309249505	0.429160671225267	-1.51196292813717	0.0666237370238536	0.164150929645287	1.71021413668069	0.022909457223833	0.192924669746283	-1.39168111117412	0.131948437432561	0.208003955682411	2.72395905419537	3.39728777202487	2.64070155491171	2.97035728907715	3.13553005148202	3.014843327306	3.53819589244815	3.24057478999954	3.77244599821769	3.36039289409306	3.67364541837765	4.05044099940812
"MCA_RS01045"	"WP_010959579.1"	NA	"aminotransferase class V-fold PLP-dependent enzyme"	5.44264034367072	0.833791826945228	0.502855196409667	0.575749267916391	1.08520471781622	0.678134217443225	0.806264634067151	-1.05307521521959	0.792462838260981	0.853529754419587	-1.14634761035249	0.491284777281628	0.882461556089896	-1.31004856164299	0.186800978011619	0.323752780748138	1.24402183501187	0.279191782384975	0.576614372368123	-1.20719025648841	0.347394130529548	0.457908039068283	4.70552403070015	5.75720802489352	5.24823948246807	4.94594301403944	5.59702931675748	5.52190088140915	5.57490382666911	5.49176590028898	5.81316268534526	5.31460824541367	5.52761150044471	5.81378721561907
"MCA_RS01050"	"WP_010959580.1"	"nifT"	"putative nitrogen fixation protein NifT"	2.44423084668211	2.99896564266082	0.0769249890777977	0.130831716544789	-1.12619269272555	0.62897497953137	0.771403604091648	-1.13988325030344	0.594950842229598	0.706420872832771	-1.62493394728815	0.0672319123104683	0.478672277083686	-1.64468745120387	0.0616243884138213	0.156984460140363	1.44285605632511	0.153471043960449	0.436658232956888	-1.85223498936321	0.0256978357605993	0.0561134167472266	1.98772448945359	2.51447218151564	2.02403052069905	2.04700658885308	2.04822413781837	1.91663537957517	3.04361189762884	2.50910205483787	3.12695357994603	2.2300446687183	2.6932827862675	3.18968187487186
"MCA_RS01055"	"WP_010959581.1"	NA	"hypothetical protein"	2.97953376687902	3.7884788472154	0.0434686215556973	0.087276302872001	-1.17996549206655	0.430550263171534	0.635765531517077	-1.20905999377101	0.368011227923978	0.494102724344145	-1.54619612377162	0.0541797977486033	0.454057233708074	-1.58432080289229	0.0438913599864399	0.131447949168932	1.31037401870428	0.208320989098615	0.497700099939232	-1.86944387577608	0.010220167090883	0.0271910234970598	2.28197799918319	3.24633586665442	2.798963575276	2.58611815929653	2.47757430978705	2.54735096569008	3.42575697879409	3.19392660914968	3.69918732510663	3.13026867258352	3.17091345376715	3.19603128725996
"MCA_RS01060"	"WP_010959582.1"	NA	"DegT/DnrJ/EryC1/StrS family aminotransferase"	6.24890296566854	0.62156651010203	0.615601876960063	0.682427080709017	1.08238098430819	0.657023332456944	0.791088434832041	1.02154292225047	0.904428738231182	0.935584025598627	-1.13681031597662	0.47528392120953	0.872661699704627	-1.20451313594122	0.306402937408803	0.458696993662834	1.23046186877848	0.257028623839243	0.559230858037606	-1.11283656439243	0.550237192870828	0.654243919208203	5.48732169164789	6.49622666572243	6.25176668245662	6.22579312483789	6.2411205450432	6.11102656640546	6.33817471879449	6.13335698567361	6.56913371672041	6.06638506681832	6.5014872910751	6.56504253282704
"MCA_RS01065"	"WP_010959583.1"	NA	"2Fe-2S iron-sulfur cluster binding domain-containing protein"	3.5083594552897	2.03265561957155	0.167743019213016	0.238074205555956	1.11090933295478	0.548749205833557	0.718323841732058	-1.07789925534273	0.667602131560181	0.763513297519618	-1.21211574532212	0.28192566002104	0.757244319995187	-1.45144599045138	0.0508554733507114	0.141249680103212	1.34655069409977	0.107908447912282	0.377057975251096	-1.3065386592719	0.144098381927148	0.224589101945036	2.8828341224253	3.57975633187093	3.22361252957439	3.21279179965105	3.33693686531134	3.5916975461346	3.72145039827641	3.78787163167184	3.78935362105758	3.68931829470117	3.46148699823948	3.82320332456228
"MCA_RS01070"	"WP_010959584.1"	NA	"hypothetical protein"	2.58448318047742	4.61676299814844	0.0252172127904119	0.0598768859682856	-1.26314331483185	0.312748975777382	0.532603954819091	1.14091440192258	0.562561031373193	0.676545443360386	-2.07910728928362	0.00689542542134731	0.166659396820559	-1.44268398502458	0.125151367062006	0.246964278659118	1.6459789359376	0.0453402540359204	0.265476815619588	-1.82231663109877	0.0200116271951498	0.0458423453798258	2.63743921226382	2.27919987266627	2.15379831498741	2.57651520345288	1.74243844369208	1.74042874782514	2.87703823374485	2.88297767549148	2.89668744179564	3.20074099211173	2.84963543034086	3.17689859735687
"MCA_RS01075"	"WP_010959585.1"	NA	"SIR2 family protein"	4.7136319537574	4.66222641590919	0.0245098844554915	0.0589284637293567	-1.23483797767812	0.243347654694666	0.464489261604105	-1.09221958996077	0.616376048088774	0.726289259461247	-1.62251273566692	0.0164185015873926	0.256756311772861	-1.43511960831367	0.0584533029541079	0.152179285716575	1.31394787413143	0.13886141770348	0.417824087197078	-1.77214019485626	0.00654799694261945	0.0195280970766616	4.47381528863278	4.73190863790505	4.47710398534292	4.84757024389007	4.06827317960278	3.85401921105838	5.00452003761101	5.03773501673233	5.20408580230986	5.0155149841214	5.05424520436298	4.79479185351925
"MCA_RS01080"	"WP_041360574.1"	NA	"hypothetical protein"	6.02936610845107	2.95962773541828	0.0792607840878428	0.133406192085698	2.49828002973213	0.255330048283299	0.476270625118848	5.95270330173603	0.0393132506284597	0.0907066193184023	1.38199742271823	0.679709711420634	0.945376292229425	3.29291373396903	0.146580123077461	0.274092178356313	1.80773132327432	0.454104836071149	0.725610381171517	8.22662062120549	0.018490846593562	0.0430383380217551	3.88610018756736	6.91083859395432	6.94934648146465	6.96805215684856	7.94240729339155	6.79863140154599	4.40971204015091	3.61452601759111	4.56395305286871	4.03622147105692	7.40065814527937	8.87194645969335
"MCA_RS01085"	"WP_041360576.1"	NA	"hypothetical protein"	6.31448789250468	2.72908295591158	0.0947319645488158	0.153230178930517	1.84250050164963	0.442946032635726	0.646202653672032	4.77343990790321	0.0666131052895344	0.133740036649026	1.69332427104862	0.50696673259422	0.890065179771538	4.38696306742262	0.0803857103001271	0.185972432753841	1.08809667064456	0.914426498105532	0.966697653800655	8.08298165244458	0.0198817503947182	0.0456137284018005	4.46211583495451	7.88372716337343	7.44493378808393	6.64643791170062	8.17166295488999	7.61767095617144	4.92001068906946	3.84936399883612	4.62173441618242	4.22635266879712	6.97342483278096	8.95641949521611
"MCA_RS01090"	"WP_010959588.1"	NA	"hypothetical protein"	6.43902863499961	1.85593985694746	0.195503032001038	0.267460846215223	1.49890712946324	0.556395173442068	0.722718013297555	3.23049471432534	0.106569859545915	0.191032276591328	1.35172075056975	0.660239534685948	0.945376292229425	2.91327371397797	0.137304612315941	0.261585985649654	1.10888815521361	0.879689188995888	0.951532564274083	4.36672673995944	0.049277401450814	0.0938219451351656	4.58432913879367	7.76577112700314	7.57419793695426	6.9858452112045	7.7111895485084	6.97899643809866	5.31058641245739	4.46284027481839	5.52294775064145	4.60268825821798	7.36823981813255	8.40071170516492
"MCA_RS01095"	"WP_010959589.1"	NA	"SagB/ThcOx family dehydrogenase"	5.48849256436497	4.20775586985481	0.0327863140683819	0.0711817398492501	1.50413006228299	0.061724403266498	0.233647796433199	1.74299528162528	0.0163539852804624	0.0471050687138104	1.00032001562339	0.99872849248804	0.999755403473877	1.1591770625876	0.467511493452239	0.607264393850381	1.50364887115212	0.0618984854928178	0.308411244748833	1.7435530673469	0.0163063674575562	0.0388204179739151	4.78145864120517	5.73206191985293	5.22873507129692	5.47789989421516	5.98935455139917	6.04178915393987	4.98160872344785	5.01912445690172	5.10221959385288	5.368481607754	5.88343746155134	6.25573969696258
"MCA_RS01100"	"WP_010959590.1"	NA	"hypothetical protein"	3.76916427558202	2.67831955727787	0.0985944027273586	0.157719843603417	1.3184525629571	0.204529896716639	0.424308602422412	1.66183342394202	0.0306870586616517	0.0748783981663633	-1.16821604165025	0.464077368985225	0.872100967682259	1.0789462631154	0.717894927429948	0.800211435095565	1.54023743420137	0.0588577665512462	0.302383905415045	1.42253946589748	0.113509058769496	0.184993538553402	3.30575325132945	3.80867495167075	3.50878306070722	3.76275369876348	3.96123455583916	4.09576000390059	3.40677187336301	3.25428010890671	3.6332902417351	3.50918244159201	4.56404091195422	4.41944620722256
"MCA_RS01105"	"WP_010959591.1"	NA	"hypothetical protein"	3.63477003303544	3.20752725252263	0.0658027835524057	0.117193096015529	1.08697345089414	0.692762432112094	0.814398626587589	1.85620376571489	0.0118952294807688	0.0376599488676114	-1.43348164817071	0.107628361262764	0.560888006374507	1.19128198802567	0.412696998788936	0.561053338111539	1.55815649390554	0.0539576750781822	0.288630738116626	1.29489189351229	0.234765303835264	0.334471905758657	3.24852560233226	3.90182069227488	3.37323238859403	3.73280654920712	3.56803813205248	3.58368411172777	3.21928284641779	3.18917774812295	3.35757322796373	3.5733710517061	4.19482715149282	4.67490089453336
"MCA_RS01110"	"WP_010959592.1"	NA	"Rieske 2Fe-2S domain-containing protein"	3.03269927847508	1.56805155040071	0.252691014143365	0.326132700381628	-1.0549384118187	0.867320413880917	0.92267426883943	1.46400139946479	0.248414283613989	0.362891010415947	-1.84459785301352	0.0761161371325004	0.50126600475943	-1.19435408980312	0.581512277296207	0.696024758105523	1.74853605892827	0.101547415212766	0.370610711977795	-1.25997000664608	0.475436488426046	0.583805210281861	2.96091688889432	2.45669848651972	2.94156791912917	2.52751756669484	2.5442191106248	3.05597029025749	3.27059016814877	2.83514222328909	3.02214274927201	2.55751419054223	3.59375075476094	4.62636099356755
"MCA_RS01115"	NA	NA	"hypothetical protein"	3.91480710420057	2.80883931686885	0.0890127662520534	0.145775226804794	1.18283133419382	0.676876784173139	0.805401053902366	1.40504503198248	0.404499962183737	0.530185127615935	-2.32864095701315	0.0541934449727407	0.454057233708074	-1.96035673401575	0.11416475671971	0.23191688649989	2.75438949004223	0.0254628685689804	0.202169843899784	-1.65734257906845	0.22421114918743	0.322443060922463	3.89855455716368	2.9717168077644	2.86783007792728	3.25554415635737	3.38217097012212	3.82711941821105	4.40589265588145	4.05649763000896	4.18905979074972	3.25594478689894	4.82583464566364	6.04151975365818
"MCA_RS01120"	"WP_010959422.1"	NA	"IS5-like element ISMca1 family transposase"	3.76793173380099	0.347921076992401	0.791450767144293	0.839912588085599	3.08619870333584	0.397804540845535	0.608749330163727	-1.53937133745013	0.742637313708253	0.819142646812461	1.52345555966097	0.748596588774983	0.950918352251022	-3.1184407024306	0.393611636307708	0.544975580642553	2.02578846738572	0.592572940389816	0.814351485365796	-1.01044715593325	0.993671799252016	0.995312604732947	-0.846215236901715	6.27590870428203	2.66024724839751	2.75738776773354	7.31313025866	2.89691554564347	2.91515513993738	6.37675935251698	3.72050070173749	3.04924812324372	6.26006683713551	1.83607636322591
"MCA_RS15860"	NA	NA	"tRNA pseudouridine synthase B"	1.64140397753253	1.0332491606379	0.415675549439667	0.49113515444118	1.82686851118383	0.322707888134413	0.542793748338302	1.33931981782027	0.625564317295296	0.733411895769863	-1.48165414352956	0.513287233526987	0.893788037779113	-2.02101638702284	0.252032839471305	0.398548280561244	2.70678729927921	0.115113218671649	0.385038343819993	-1.10627359038183	0.865382353063692	0.907888162173012	0.434052434033974	1.71546242429437	0.283920566539054	0.86547495038303	2.92934692752191	1.24673194624845	1.74697514182731	2.5761128775826	1.15559046419887	0.426805605875254	2.86018095196468	3.45619343992089
"MCA_RS01125"	"WP_010959593.1"	NA	"response regulator"	3.78035611104208	3.44762920773855	0.0552446074530928	0.103622074462109	1.35138623943161	0.4592417126496	0.657639336386325	1.27504221425036	0.548607212937647	0.666369914633514	-2.27234689483411	0.0605829382081351	0.462841439761395	-2.40840522029258	0.0468117541770545	0.13457824684266	3.07081832489397	0.0155874065064333	0.158115732220776	-1.78217385231446	0.169119847538598	0.256984217226737	3.34268155676059	2.78088649138386	2.72664424846367	3.00656504732842	3.35767380005823	3.78929365916647	4.34136764513351	4.15232625278796	4.16075284755776	2.97075728135398	4.93710365413092	5.79822084837956
"MCA_RS01130"	"WP_010959594.1"	"nifH"	"nitrogenase iron protein"	4.7391069078872	5.02039991316687	0.0196828940166536	0.0500471457084974	1.03942829782792	0.880913212239769	0.930975380020263	1.41667621784911	0.194670553542871	0.299257875770667	-2.22782632993419	0.00882466122139569	0.187169213178274	-1.63457655377	0.0773387851454258	0.180715358510074	2.31566572997972	0.00672011199757809	0.1030218539866	-1.57257268941566	0.100148423006468	0.167799217045758	4.08881177876179	4.60690329956478	4.03950499526044	4.25031408982147	4.52585371640975	4.12642299090305	4.93995683616118	4.77319370063117	5.14882037442657	4.51237359649375	5.65873996558567	6.1983875506268
"MCA_RS01135"	"WP_010959595.1"	"nifD"	"nitrogenase molybdenum-iron protein alpha chain"	5.67353137180628	3.79484054736916	0.0432785258613385	0.0870449396136867	-1.17829835373933	0.575378442459677	0.736551502730742	1.42187581888637	0.241345445750923	0.354479775768789	-2.406151459285	0.0103018307695769	0.20421864525573	-1.43617056663439	0.229060802911177	0.371519473384813	2.04205620049378	0.0288870933925742	0.211400849664524	-1.69223741435417	0.0912079253419626	0.155210551106083	5.19995654108786	5.71573530507962	5.11824367942133	5.31564919525101	5.19310030863159	4.8150713627042	5.80547830133101	5.61018468135965	6.18495384544599	5.36290453740824	6.39944174371039	7.36165696024455
"MCA_RS01140"	"WP_010959596.1"	"nifK"	"nitrogenase molybdenum-iron protein subunit beta"	6.21978668834368	4.97609620586009	0.0202150453886181	0.0509339258958827	-1.13188948162223	0.651655816172501	0.786812137918469	1.45866534160262	0.185008371562486	0.287464339625522	-2.51881397719165	0.00533230203216733	0.150593799461134	-1.5255849873729	0.141931545635165	0.267377874479166	2.22531794675012	0.0121643715365055	0.13975204117508	-1.72679360052817	0.0654093726544984	0.118369109344328	5.79837511621701	6.09127996474276	5.58122428566411	5.92836988774046	5.67345381430703	5.33285636630215	6.32255858447233	6.27454728285513	6.70186115496775	5.95124627500242	7.15942895812484	7.82223856972821
"MCA_RS01145"	"WP_010959597.1"	NA	"(2Fe-2S)-binding protein"	6.30542721900143	1.73281957925407	0.217945529925301	0.292749686564852	1.40923313646082	0.609217588344876	0.758209661653676	3.45042580471939	0.0840102020251246	0.159851281519575	1.08385938110554	0.903927339192127	0.97956517929634	2.65376698893549	0.16253907931611	0.292570342768997	1.30019923343137	0.694919103980353	0.872027158614982	3.73977637725375	0.0680545433302962	0.122643749210213	4.34505692572684	7.57616199108035	7.3958617574911	7.10752681731002	7.28579939107392	6.40848537678193	5.08076287058153	4.61044968750334	5.40174301011592	4.65610733670447	7.79862902574841	7.9985424378993
"MCA_RS01150"	"WP_010959598.1"	"nifE"	"nitrogenase iron-molybdenum cofactor biosynthesis protein NifE"	5.53840780127321	5.56508619022724	0.014319230448872	0.0400187278354777	2.05144100359895	0.110535630691025	0.308705863614989	-1.10566843368571	0.812759234631893	0.867076594667088	-1.95631754432238	0.133335301282066	0.596294291165566	-4.43734598413921	0.00417835451285427	0.0415678871201514	4.01327002648294	0.00640619467201904	0.100154579588834	-2.16303855502281	0.0892905611974728	0.152659679882714	3.64131005035734	4.51789713832518	4.56268151032871	4.90624553400274	5.60832172216901	5.31723443801082	6.67926860221933	6.2284235454384	6.26328768894945	4.48696150287961	6.94522363154298	7.30403825105491
"MCA_RS01155"	"WP_010959599.1"	"nifN"	"nitrogenase iron-molybdenum cofactor biosynthesis protein NifN"	3.91813637507243	6.91088706100212	0.00699159525105813	0.0269506688640885	1.24178111230973	0.603052467562754	0.753242174217986	1.49650541427215	0.34035143322993	0.466675360301255	-3.87579469270573	0.00648738802639056	0.166659396820559	-3.21608501960089	0.0147608463375986	0.0736691945498724	4.81288864459228	0.00254388983910228	0.0580121645262948	-2.58989687290293	0.0383109800454146	0.0764455279458832	2.63148247642653	2.99895768794654	2.92550434839664	3.22513658030425	3.27723574547548	2.99080486704805	4.68336833139055	4.49398025446684	4.43451256412636	3.30330203218083	5.92295510146794	6.1303965116391
"MCA_RS01160"	"WP_010959600.1"	"nifX"	"nitrogen fixation protein NifX"	3.14553242426595	6.81540051459169	0.00733508141936988	0.0276363999316135	1.01054671641442	0.973722963778082	0.984687695782479	1.60415558359034	0.157253027140023	0.255357718423721	-3.2180059972407	0.00319018132404006	0.131990940278912	-2.02720074485241	0.0443421099230202	0.131600820419548	3.25194539391349	0.00300906028728404	0.0625769169724219	-2.00604357218165	0.0470409837511496	0.0902437088660574	2.7516831526794	2.57907481116272	2.05389330204611	2.03303162018416	2.62854453251858	2.76848316536919	3.52768976320912	3.24515771129445	3.67027067042316	3.11707729407284	4.30313815517963	5.06834491305204
